,name,url,Main Story time,Main Story tag info,Main + Extra time,Main + Extra tag info,Completionist time,Completionist tag info,Solo time,Solo tag info,Co-Op time,Co-Op tag info,Vs. time,Vs. tag info
13700,zupxs,game?id=66570,,0.0,,0.0,2.0,40.0,,,,,,
13702,alienblackout,game?id=66963,1.5,40.0,3.5,40.0,,0.0,,,,,,
13703,sumatrafateofyandi,game?id=67302,2.5,50.0,,0.0,,0.0,,,,,,
13706,pokemongaia,game?id=67478,28.5,40.0,48.0,40.0,,0.0,,,,,,
13708,shatteredtaleoftheforgottenking,game?id=67694,16.5,40.0,23.5,40.0,,0.0,,,,,,
13709,plasticity,game?id=67702,20.0,60.0,23.0,40.0,26.0,40.0,,,,,,
13710,kingdomcomedeliveranceawomanslot,game?id=67803,5.0,40.0,6.0,40.0,10.0,50.0,,,,,,
13712,sgzhschoolgirlzombiehunter,game?id=68301,7.0,40.0,8.5,40.0,11.5,40.0,,,,,,
13713,strongholdwarlords,game?id=68377,18.0,40.0,,0.0,,0.0,,,,,,
13714,arlotherabbit,game?id=68409,38.0,40.0,58.0,40.0,1.5,40.0,,,,,,
13715,wetgirl,game?id=68635,30.0,40.0,,0.0,37.0,40.0,,,,,,
13716,supermario63,game?id=68846,4.5,40.0,,0.0,8.0,40.0,,,,,,
13717,drmarioworld,game?id=68995,9.5,40.0,33.0,40.0,,0.0,,,,,,
13719,darksidersiiikeepersofthevoid,game?id=69219,4.0,50.0,4.0,40.0,4.5,50.0,,,,,,
13720,zup9,game?id=69264,1.0,40.0,1.0,40.0,1.0,50.0,,,,,,
13721,touhoufantasia,game?id=69272,22.0,40.0,,0.0,,0.0,,,,,,
13722,nioh2thetengusdisciple,game?id=81537,3.0,40.0,10.0,50.0,14.0,40.0,,,,,,
13723,libraryofruina,game?id=81717,,0.0,96.5,40.0,154.0,40.0,,,,,,
13724,mistsofaiden,game?id=81780,1.5,50.0,2.0,40.0,2.0,50.0,,,,,,
13725,mobilesuitgundamextremevsmaxibooston,game?id=81843,,0.0,7.0,40.0,,0.0,,,,,,
13726,fantasygeneraliiprologue,game?id=81889,,0.0,3.0,40.0,,0.0,,,,,,
13727,roadbustle,game?id=82072,15.0,40.0,15.0,40.0,20.0,80.0,,,,,,
13729,swordofthenecromancer,game?id=82602,9.0,40.0,10.0,40.0,12.0,40.0,,,,,,
13730,animeartist,game?id=82682,41.0,40.0,,0.0,7.0,40.0,,,,,,
13732,tellmewhychaptertwofamilysecrets,game?id=82774,3.0,90.0,3.5,90.0,3.5,60.0,,,,,,
13734,9nineepisode3,game?id=83049,7.0,40.0,9.0,40.0,9.5,50.0,,,,,,
13736,mainframedefenders,game?id=83091,7.0,40.0,,0.0,,0.0,,,,,,
13737,microsoftsudoku,game?id=83143,,0.0,,0.0,200.0,40.0,,,,,,
13739,obsurity,game?id=83541,2.0,40.0,,0.0,2.0,40.0,,,,,,
13741,ben10powertrip,game?id=83992,5.0,40.0,7.0,40.0,14.0,40.0,,,,,,
13742,nioh2darknessinthecapital,game?id=84043,4.5,40.0,11.5,50.0,14.5,40.0,,,,,,
13743,dreadxcollection3,game?id=84338,6.5,40.0,7.5,40.0,10.5,40.0,,,,,,
13744,doreitonoseikatsuteachingfeeling,game?id=84368,2.0,40.0,4.0,40.0,5.5,40.0,,,,,,
13746,nickelodeonkartracers2grandprix,game?id=84527,5.0,40.0,8.0,40.0,,0.0,,,,,,
13747,chickenpolice,game?id=84835,6.5,60.0,10.5,70.0,17.5,40.0,,,,,,
13750,thecasebookofarne,game?id=85125,5.5,40.0,7.0,40.0,9.0,40.0,,,,,,
13751,islesoflimbo,game?id=85404,15.0,40.0,,0.0,15.0,40.0,,,,,,
13753,thirdcrisis,game?id=85504,9.0,40.0,19.0,40.0,,0.0,,,,,,
13754,100hiddensnails,game?id=85683,,0.0,,0.0,15.0,40.0,,,,,,
13755,graven,game?id=85707,,0.0,2.0,40.0,,0.0,,,,,,
13761,opossumcountry,game?id=86297,15.0,40.0,,0.0,20.0,40.0,,,,,,
13762,valakasstory,game?id=86368,,0.0,,0.0,6.0,40.0,,,,,,
13763,theslormancer,game?id=86498,5.5,40.0,,0.0,,0.0,,,,,,
13764,superonemorejump,game?id=54779,5.5,40.0,8.0,40.0,9.5,40.0,,,,,,
13765,theexorcistlegionvr,game?id=54810,2.5,40.0,3.0,40.0,3.0,40.0,,,,,,
13767,dragonperception,game?id=55281,,0.0,,0.0,55.0,40.0,,,,,,
13768,shroudedinsanityfreebirth,game?id=55452,3.0,40.0,,0.0,,0.0,,,,,,
13770,achievementidlerblack,game?id=55613,,0.0,,0.0,4.0,40.0,,,,,,
13771,nadiawashere,game?id=55667,24.5,40.0,27.0,40.0,30.0,40.0,,,,,,
13773,godmezameyotoyobukoegakikoe,game?id=55750,40.5,40.0,,0.0,,0.0,,,,,,
13775,soulsearching,game?id=55978,2.0,40.0,2.5,40.0,,0.0,,,,,,
13778,nimianlegendsbrightridge,game?id=56172,9.0,40.0,,0.0,,0.0,,,,,,
13779,callyscaves4,game?id=56203,6.0,40.0,11.0,40.0,,0.0,,,,,,
13780,fishingbarentssea,game?id=56237,35.0,40.0,40.0,40.0,50.0,40.0,,,,,,
13781,afterdreams,game?id=56266,,,,,,,22.0,40.0,,,,
13783,creatureromanceskokonoekokoro,game?id=56486,40.0,40.0,1.0,40.0,1.5,70.0,,,,,,
13784,infectonator3apocalypse,game?id=56517,5.0,40.0,6.5,40.0,20.0,40.0,,,,,,
13785,frankensteinthemonsterreturns,game?id=56781,,0.0,,0.0,3.0,40.0,,,,,,
13786,hentai3018,game?id=57008,,0.0,,0.0,1.0,40.0,,,,,,
13787,starsweet,game?id=57035,,0.0,,0.0,19.0,40.0,,,,,,
13788,seekordie,game?id=57099,29.0,40.0,,0.0,,0.0,,,,,,
13790,mixore,game?id=57173,,0.0,,0.0,2.5,40.0,,,,,,
13791,dillonsdeadheatbreakers,game?id=57263,18.0,50.0,27.0,40.0,,0.0,,,,,,
13792,mothersimulator,game?id=57277,2.0,40.0,4.0,40.0,6.0,40.0,,,,,,
13794,snowwhitesolitairecharmedkingdom,game?id=57490,,0.0,,0.0,8.5,40.0,,,,,,
13795,overwhelm,game?id=57570,6.0,40.0,11.0,40.0,12.0,40.0,,,,,,
13801,sablesgrimoire,game?id=58052,7.0,40.0,,0.0,15.0,40.0,,,,,,
13802,metalasphuk,game?id=58117,6.0,40.0,,0.0,7.5,40.0,,,,,,
13805,galeracer,game?id=18113,37.0,40.0,,0.0,38.0,40.0,,,,,,
13806,picrosse4,game?id=18129,15.5,40.0,16.5,40.0,18.0,100.0,,,,,,
13810,digimonadventure,game?id=18440,31.5,40.0,47.5,40.0,52.5,40.0,,,,,,
13811,theadventuresofrockybullwinklefriends,game?id=18855,1.0,40.0,,0.0,7.0,40.0,,,,,,
13812,makenshaodemonsword,game?id=18878,5.0,40.0,6.5,40.0,,0.0,,,,,,
13813,bluesjourney,game?id=18886,1.0,40.0,,0.0,,0.0,,,,,,
13814,bluerose,game?id=18923,2.5,40.0,5.0,40.0,6.0,40.0,,,,,,
13815,unhack,game?id=18925,1.0,60.0,1.5,40.0,1.5,50.0,,,,,,
13816,residentevilsurvivor2codeveronica,game?id=18965,45.0,50.0,,0.0,,0.0,,,,,,
13820,cartfurychampionshipracing,game?id=19263,,0.0,18.0,40.0,,0.0,,,,,,
13821,yury,game?id=19298,1.5,40.0,1.5,40.0,2.0,40.0,,,,,,
13822,woodenfloor,game?id=19395,2.5,40.0,3.0,40.0,3.5,40.0,,,,,,
13823,foosballstreetedition,game?id=19401,1.5,40.0,,0.0,2.0,40.0,,,,,,
13824,rccars,game?id=19587,4.0,40.0,,0.0,8.0,40.0,,,,,,
13825,gunforceii,game?id=19611,35.0,50.0,,0.0,1.0,40.0,,,,,,
13826,legendsofpersia,game?id=19679,3.5,40.0,7.0,40.0,,0.0,,,,,,
13827,thomaswasalonebenjaminsflightdlc,game?id=19690,30.0,100.0,31.0,40.0,32.0,80.0,,,,,,
13828,thesandbox,game?id=19693,,,,,,,3.5,40.0,,,,
13829,microsoftmahjong,game?id=19719,,,,,,,14.5,50.0,,,,
13830,pixeldungeon,game?id=19828,4.5,40.0,,0.0,5.0,40.0,,,,,,
13831,donbradmancricket14,game?id=19903,,,,,,,31.5,50.0,5.0,40.0,20.0,40.0
13833,blackshadows,game?id=20458,25.0,40.0,,0.0,28.0,40.0,,,,,,
13834,trufflesaga,game?id=20542,,0.0,2.0,40.0,,0.0,,,,,,
13835,monsterhunter2,game?id=20548,56.5,40.0,62.5,40.0,259.0,40.0,,,,,,
13838,dragonageoriginsataleoforzammardlc,game?id=20791,41.0,50.0,44.0,40.0,50.0,40.0,,,,,,
13839,fatehollowataraxia,game?id=20806,32.0,40.0,47.0,60.0,55.5,70.0,,,,,,
13840,choiceofthedeathless,game?id=20899,2.5,50.0,3.0,40.0,7.0,40.0,,,,,,
13841,labbayedesmorts,game?id=20921,17.0,40.0,27.0,40.0,30.0,40.0,,,,,,
13842,assassinscreedpirates,game?id=20986,40.0,40.0,,0.0,44.0,40.0,,,,,,
13843,borealis,game?id=21013,41.0,50.0,1.0,40.0,5.0,40.0,,,,,,
13845,deadstate,game?id=21170,40.0,40.0,99.5,40.0,121.0,40.0,,,,,,
13846,roguestormers,game?id=21173,3.0,40.0,30.0,40.0,,0.0,,,,,,
13849,armoredcorenexus,game?id=21423,7.5,40.0,15.5,50.0,30.0,40.0,,,,,,
13850,verdestation,game?id=21458,1.5,50.0,1.5,40.0,2.0,50.0,,,,,,
13851,flockers,game?id=21474,,0.0,23.0,40.0,57.0,40.0,,,,,,
13853,kirbyfightersdeluxe,game?id=21648,5.0,40.0,1.0,40.0,2.5,40.0,,,,,,
13854,1heart,game?id=21846,4.5,40.0,4.5,40.0,7.5,40.0,,,,,,
13856,fantasiamusicevolved,game?id=22078,7.5,50.0,10.0,40.0,25.0,40.0,,,,,,
13857,vampiresdawnreignofblood,game?id=22088,13.0,40.0,24.5,40.0,25.0,40.0,,,,,,
13858,blobfromspace,game?id=22128,15.0,40.0,2.0,40.0,2.5,40.0,,,,,,
13861,conquestfrontierwars,game?id=22158,20.0,40.0,,0.0,,0.0,,,,,,
13864,bladestormnightmare,game?id=22388,31.0,40.0,39.0,40.0,,0.0,,,,,,
13865,swordquestwaterworld,game?id=22442,18.0,40.0,,0.0,,0.0,,,,,,
13866,stranded,game?id=22474,40.0,60.0,1.5,0.0,3.0,50.0,,,,,,
13867,cherrytreehighimygirls,game?id=22768,2.0,50.0,3.0,0.0,3.5,70.0,,,,,,
13868,passingpineviewforest,game?id=22774,,,,,,,21.0,60.0,,,,
13870,seasonmatch3curseofthewitchcrow,game?id=22878,4.5,40.0,,0.0,10.0,40.0,,,,,,
13871,cyto,game?id=22883,2.0,40.0,,0.0,7.0,40.0,,,,,,
13872,militarymadness,game?id=22896,20.0,40.0,,0.0,,0.0,,,,,,
13874,finalhorizon,game?id=22905,2.5,50.0,3.0,40.0,7.0,40.0,,,,,,
13875,metalslugdefense,game?id=23115,,0.0,,0.0,60.0,40.0,,,,,,
13877,thenamelessmod,game?id=23136,,0.0,,0.0,20.0,40.0,,,,,,
13878,raymanfiestarun,game?id=23182,9.5,40.0,10.0,50.0,10.0,40.0,,,,,,
13879,sacraterraangelicnight,game?id=29473,3.5,50.0,4.0,40.0,4.0,60.0,,,,,,
13880,headcrabfrenzy,game?id=29771,45.0,40.0,,0.0,10.0,40.0,,,,,,
13881,comedyquest,game?id=30020,2.0,40.0,,0.0,,0.0,,,,,,
13884,streetsofrageremake,game?id=30349,2.5,40.0,,0.0,,0.0,,,,,,
13885,proevolutionsoccer2016,game?id=30359,,,,,,,45.5,60.0,,0.0,20.0,40.0
13886,bardsgold,game?id=30390,,0.0,5.0,40.0,10.5,40.0,,,,,,
13888,gabenthefinaldecision,game?id=30504,,0.0,,0.0,3.5,60.0,,,,,,
13890,bigthinkers1stgrade,game?id=30624,1.5,40.0,1.5,40.0,,0.0,,,,,,
13891,totalwarshogun2riseofthesamurai,game?id=30663,10.0,50.0,,0.0,,0.0,,,,,,
13892,batmanarkhamknightgcpdlockdown,game?id=30738,27.0,100.0,30.0,60.0,30.0,100.0,,,,,,
13893,onemoreline,game?id=30788,,0.0,2.5,40.0,,0.0,,,,,,
13894,manalivegame,game?id=30863,,0.0,,0.0,15.0,40.0,,,,,,
13895,thestorygoeson,game?id=30873,2.0,40.0,4.0,40.0,,0.0,,,,,,
13897,sidmeierscivilizationbeyondearthrisingtide,game?id=30921,13.5,50.0,21.0,40.0,65.0,40.0,,,,,,
13898,relive,game?id=30991,2.5,40.0,,0.0,2.5,50.0,,,,,,
13899,gridberd,game?id=31124,1.0,40.0,,0.0,1.0,40.0,,,,,,
13900,empiretvtycoon,game?id=31155,1.0,40.0,10.5,40.0,,0.0,,,,,,
13901,wizardrygaidenivthrobofthedemonsheart,game?id=31375,21.5,40.0,,0.0,,0.0,,,,,,
13902,dromeracers,game?id=31593,16.0,40.0,,0.0,,0.0,,,,,,
13903,starwarstheempirestrikesback,game?id=31923,17.0,40.0,,0.0,,0.0,,,,,,
13906,awe,game?id=32098,3.0,40.0,,0.0,6.5,50.0,,,,,,
13909,badend,game?id=32215,2.0,50.0,2.5,40.0,2.5,70.0,,,,,,
13910,drawastickmanepic2,game?id=32248,2.0,40.0,,0.0,4.5,40.0,,,,,,
13911,cinderellaescape,game?id=32277,2.0,40.0,4.5,40.0,5.5,40.0,,,,,,
13913,cubeescapecase23,game?id=32487,46.0,60.0,1.0,40.0,1.5,40.0,,,,,,
13914,poncho,game?id=32627,3.5,40.0,4.0,50.0,5.0,40.0,,,,,,
13915,kofmaximumimpact2,game?id=12963,2.0,40.0,10.0,40.0,,0.0,,,,,,
13917,zenpinball2starwarspinball,game?id=13007,30.0,40.0,2.0,40.0,,0.0,,,,,,
13918,nbalive95,game?id=13012,,,,,,,12.5,40.0,,0.0,,0.0
13919,cataclysmdarkdaysahead,game?id=13084,,0.0,65.0,40.0,,0.0,,,,,,
13920,bombermanworld,game?id=13135,1.5,40.0,,0.0,2.0,40.0,,,,,,
13921,storm,game?id=13179,,0.0,,0.0,11.0,40.0,,,,,,
13922,teenagemutantninjaturtlesoutoftheshadows,game?id=13288,6.0,50.0,7.5,50.0,9.5,0.0,,,,,,
13923,bszeldanodensetsuinishienosekiban,game?id=13290,3.5,40.0,4.0,40.0,5.5,40.0,,,,,,
13924,teenagemutantninjaturtles3mutantnightmare,game?id=13507,4.5,40.0,,0.0,,0.0,,,,,,
13925,crush3d,game?id=13543,12.5,40.0,15.0,40.0,,0.0,,,,,,
13926,narutogekitouninjataisen4,game?id=13677,5.0,40.0,,0.0,27.5,40.0,,,,,,
13928,tomandjerryinwarofthewhiskers,game?id=13727,9.5,40.0,,0.0,9.5,40.0,,,,,,
13929,metrolastlightdeveloperpackdlc,game?id=13774,54.0,60.0,1.0,50.0,3.0,50.0,,,,,,
13930,flashback,game?id=13776,6.0,70.0,6.5,40.0,8.5,40.0,,,,,,
13931,barnyard,game?id=13812,8.5,40.0,11.5,40.0,19.5,40.0,,,,,,
13932,speedracerthevideogame,game?id=13827,,0.0,,0.0,10.5,40.0,,,,,,
13933,simcitysocieties,game?id=13852,30.0,40.0,,0.0,,0.0,,,,,,
13934,psyvariarmediumunit,game?id=13856,15.0,40.0,,0.0,,0.0,,,,,,
13935,thestalinsubway2redveil,game?id=13894,2.0,60.0,,0.0,5.0,40.0,,,,,,
13936,monstersinc,game?id=13907,3.5,50.0,5.0,40.0,7.0,40.0,,,,,,
13937,glare,game?id=13942,2.0,60.0,3.0,40.0,3.0,40.0,,,,,,
13938,knightsandmerchantstheshatteredkingdom,game?id=14073,79.0,50.0,,0.0,,0.0,,,,,,
13939,metrolastlightchroniclespackdlc,game?id=14074,1.5,70.0,2.0,40.0,2.0,60.0,,,,,,
13940,callofdutyclassic,game?id=14131,7.0,70.0,7.5,40.0,12.0,40.0,,,,,,
13941,proevolutionsoccer2014,game?id=14188,,,,,,,136.0,50.0,,0.0,25.0,40.0
13942,saintsrowiventerthedominatrixdlc,game?id=14232,1.0,100.0,1.5,80.0,1.5,90.0,,,,,,
13943,sorcerysagacurseofthegreatcurrygod,game?id=14338,25.0,50.0,33.5,40.0,,0.0,,,,,,
13945,badhotel,game?id=14422,1.5,40.0,2.5,40.0,5.0,60.0,,,,,,
13946,assassinscreediiithetyrannyofkingwashingtonthebetrayaldlc,game?id=14452,1.5,70.0,3.0,40.0,3.5,60.0,,,,,,
13947,3dclassicskidicarus,game?id=14805,4.0,70.0,5.5,50.0,5.5,50.0,,,,,,
13948,shinmegamitenseidevilsummoner,game?id=14823,25.5,50.0,40.5,40.0,,0.0,,,,,,
13949,eschatos,game?id=14826,1.0,40.0,,0.0,3.0,40.0,,,,,,
13950,majintensei,game?id=14900,36.0,40.0,65.5,40.0,,0.0,,,,,,
13951,thesettlersiv,game?id=15000,25.0,40.0,32.0,40.0,,0.0,,,,,,
13952,mightybombjack,game?id=15034,59.0,50.0,,0.0,4.0,40.0,,,,,,
13953,brokensword5theserpentscurseepisode1,game?id=15177,6.0,90.0,6.5,50.0,7.5,60.0,,,,,,
13954,saintsrowivhowthesaintssavechristmasdlc,game?id=15273,1.0,100.0,1.5,90.0,2.0,80.0,,,,,,
13955,muri,game?id=15296,1.5,80.0,1.5,40.0,2.0,40.0,,,,,,
13957,howtotrainyourdragon,game?id=15359,8.0,40.0,8.5,40.0,12.5,40.0,,,,,,
13958,menofvalor,game?id=15413,10.0,60.0,,0.0,11.0,40.0,,,,,,
13960,lemma,game?id=26299,6.0,50.0,6.0,40.0,,0.0,,,,,,
13961,stretchmo,game?id=26337,7.0,40.0,7.5,40.0,28.0,40.0,,,,,,
13962,tempertantrum,game?id=26424,,,,,,,47.0,60.0,,,,
13963,arcticadventure,game?id=26669,5.0,40.0,,0.0,,0.0,,,,,,
13964,bunkertheundergroundgame,game?id=26683,2.5,40.0,,0.0,2.5,40.0,,,,,,
13965,themusicmachine,game?id=26735,1.0,70.0,2.0,40.0,2.0,50.0,,,,,,
13966,aliencarnage,game?id=26816,3.0,40.0,3.0,40.0,,0.0,,,,,,
13967,artifactadventure,game?id=26820,,0.0,12.0,50.0,,0.0,,,,,,
13968,bossmonster,game?id=26826,4.5,40.0,,0.0,,0.0,,,,,,
13969,superchargedrobotvulkaiser,game?id=26871,21.0,60.0,31.0,40.0,5.5,40.0,,,,,,
13970,crashspyrosuperpack,game?id=26955,10.5,40.0,,0.0,,0.0,,,,,,
13971,darkages,game?id=26996,1.5,40.0,,0.0,,0.0,,,,,,
13972,batmanarkhamknightredhoodstorypack,game?id=27095,23.0,100.0,23.0,60.0,26.0,100.0,,,,,,
13973,luxdelux,game?id=27248,37.0,40.0,12.0,40.0,230.0,40.0,,,,,,
13974,foxflock,game?id=27450,3.0,40.0,4.5,40.0,,0.0,,,,,,
13975,heartsofironiicomplete,game?id=27625,33.0,40.0,51.5,40.0,160.0,40.0,,,,,,
13976,aresextinctionagendaex,game?id=27780,4.0,40.0,5.0,40.0,,0.0,,,,,,
13979,tokyoschoollife,game?id=28026,4.5,50.0,5.5,40.0,6.0,50.0,,,,,,
13980,outoftheparkbaseball16,game?id=28035,,,,,,,700.0,40.0,,,,0.0
13982,sisterssecrecyarcanumbloodlines,game?id=28196,2.5,40.0,3.0,40.0,4.0,40.0,,,,,,
13983,ossuary,game?id=28201,,0.0,3.0,40.0,7.0,40.0,,,,,,
13985,quell,game?id=28317,2.5,50.0,3.5,50.0,4.5,70.0,,,,,,
13986,metroidprimehuntersfirsthunt,game?id=28636,30.0,50.0,44.0,40.0,45.0,40.0,,,,,,
13988,doomdestinyadvanced,game?id=28670,,0.0,93.0,40.0,107.0,40.0,,,,,,
13990,lapucelleragnarok,game?id=28713,30.5,40.0,37.0,40.0,,0.0,,,,,,
13993,superdistro,game?id=28892,,0.0,,0.0,11.0,40.0,,,,,,
13996,enki,game?id=29069,20.0,40.0,,0.0,,0.0,,,,,,
13997,residentevilrevelations2littlemiss,game?id=29123,38.0,100.0,44.0,50.0,46.0,40.0,,,,,,
13998,residentevilrevelations2thestruggle,game?id=29124,45.0,80.0,49.0,50.0,52.0,40.0,,,,,,
13999,theindiemixtape,game?id=29150,1.5,40.0,,0.0,,0.0,,,,,,
14002,namariellegendsironlordpremiumedition,game?id=29240,4.0,40.0,4.5,50.0,5.0,40.0,,,,,,
14006,vanguard,game?id=15543,16.0,40.0,,0.0,,0.0,,,,,,
14007,froggerthegreatquest,game?id=15604,3.5,50.0,,0.0,,0.0,,,,,,
14008,armymenrts,game?id=15643,8.0,40.0,11.5,40.0,21.0,40.0,,,,,,
14009,spyhunter,game?id=15700,5.5,40.0,7.5,40.0,8.5,40.0,,,,,,
14010,lostinblueshipwrecked,game?id=15817,16.0,40.0,,0.0,,0.0,,,,,,
14011,redfactionguerrillademonsofthebadlandsdlc,game?id=15889,2.0,50.0,4.0,40.0,4.0,40.0,,,,,,
14012,maddennfl94,game?id=16206,,,,,,,10.0,40.0,,0.0,,0.0
14013,metalgearsolidportableopsplus,game?id=16302,5.0,50.0,10.0,40.0,12.0,40.0,,,,,,
14014,dragonballzbattleofz,game?id=16336,10.0,60.0,22.0,40.0,45.0,50.0,,,,,,
14016,heroeschroniclestheworldtree,game?id=16358,6.0,40.0,10.0,40.0,11.0,40.0,,,,,,
14017,heroeschroniclesthefierymoon,game?id=16359,5.5,40.0,5.5,40.0,8.0,40.0,,,,,,
14018,heroeschroniclesrevoltofthebeastmasters,game?id=16360,1.0,40.0,10.0,50.0,15.0,40.0,,,,,,
14019,heroeschroniclestheswordoffrost,game?id=16361,1.5,40.0,8.5,50.0,12.5,40.0,,,,,,
14020,sinistar,game?id=16381,,,,,,,19.0,40.0,,0.0,,0.0
14021,cliffhanger,game?id=16547,31.0,40.0,51.0,40.0,,0.0,,,,,,
14022,bcracers,game?id=16554,28.0,40.0,,0.0,,0.0,,,,,,
14023,kingofthemonsters2,game?id=16580,2.0,40.0,4.0,40.0,,0.0,,,,,,
14024,txk,game?id=16636,5.0,40.0,,0.0,,0.0,,,,,,
14025,callofcthulhushadowofthecomet,game?id=16683,5.5,50.0,7.0,40.0,8.5,40.0,,,,,,
14026,chargenblast,game?id=16784,,0.0,,0.0,1.0,40.0,,,,,,
14027,dragonlorethelegendbegins,game?id=16855,,0.0,6.5,40.0,,0.0,,,,,,
14029,xenophagealienbloodsport,game?id=16964,52.0,40.0,,0.0,,0.0,,,,,,
14032,polepositionii,game?id=17103,1.0,40.0,,0.0,,0.0,,,,,,
14033,fugitivehunterwaronterror,game?id=17139,3.0,40.0,5.5,40.0,,0.0,,,,,,
14034,thesettlersriseofanempire,game?id=17243,23.5,40.0,42.0,40.0,55.0,40.0,,,,,,
14035,fireshark,game?id=17371,41.0,40.0,,0.0,,0.0,,,,,,
14036,darkshadowsarmyofevil,game?id=17560,5.5,40.0,,0.0,7.0,40.0,,,,,,
14038,blayzbloosupermeleeactionbattleroyale,game?id=17747,15.0,40.0,,0.0,,0.0,,,,,,
14039,theblackonyx,game?id=17788,,0.0,9.0,40.0,,0.0,,,,,,
14040,strikesuitzerodirectorscut,game?id=17809,6.0,50.0,8.5,40.0,11.0,40.0,,,,,,
14041,nesremix2,game?id=18015,,,,,,,8.5,100.0,,0.0,,0.0
14042,idarb,game?id=23224,,,,,,,,,,0.0,2.5,50.0
14043,spartansvszombiesdefense,game?id=23311,4.0,40.0,,0.0,,0.0,,,,,,
14044,famicomwars,game?id=23379,1.5,40.0,,0.0,,0.0,,,,,,
14045,touhoukaikidanmysticsquare,game?id=23415,1.0,40.0,,0.0,,0.0,,,,,,
14046,utanoprincesama,game?id=23434,6.0,40.0,20.0,40.0,33.0,40.0,,,,,,
14047,crystalcatacombs,game?id=23511,8.0,40.0,,0.0,30.0,40.0,,,,,,
14049,visibility,game?id=23598,,0.0,,0.0,3.0,40.0,,,,,,
14050,shrekfairytalefreakdown,game?id=23606,44.0,50.0,,0.0,,0.0,,,,,,
14051,chaosringsiii,game?id=23643,63.0,40.0,63.0,40.0,,0.0,,,,,,
14052,energybreaker,game?id=23716,35.0,40.0,,0.0,,0.0,,,,,,
14053,batsugun,game?id=23763,41.0,50.0,,0.0,,0.0,,,,,,
14055,princeofpersiarevelations,game?id=24005,10.0,40.0,,0.0,,0.0,,,,,,
14057,dragonballzsuperbutden,game?id=24248,23.0,40.0,1.5,40.0,10.0,40.0,,,,,,
14058,middleearthshadowofmordorthebrightlorddlc,game?id=24353,2.5,90.0,3.0,100.0,3.5,100.0,,,,,,
14059,commandercool2,game?id=24410,,0.0,2.0,40.0,,0.0,,,,,,
14060,rimeberta,game?id=24416,21.0,40.0,37.5,40.0,,0.0,,,,,,
14061,agony,game?id=24645,53.0,40.0,,0.0,,0.0,,,,,,
14062,reload,game?id=24674,3.0,40.0,4.0,40.0,6.5,40.0,,,,,,
14063,dragonballzharukanarudensetsu,game?id=24741,20.0,40.0,,0.0,,0.0,,,,,,
14064,puzzledeharvestmoon,game?id=24902,5.0,40.0,,0.0,,0.0,,,,,,
14065,elevatoractionreturns,game?id=24980,43.0,50.0,4.0,40.0,5.0,40.0,,,,,,
14066,forzahorizon2presentsfastfurious,game?id=25045,2.5,100.0,3.5,90.0,4.0,100.0,,,,,,
14067,apixelstory,game?id=25105,10.0,40.0,,0.0,,0.0,,,,,,
14069,solarix,game?id=25179,8.0,40.0,,0.0,9.0,40.0,,,,,,
14070,megatonrainfall,game?id=25262,3.0,40.0,3.5,40.0,3.5,40.0,,,,,,
14071,bowling,game?id=25453,3.0,40.0,,0.0,,0.0,,,,,,
14073,medalofhonoralliedassaultwarchest,game?id=25775,11.5,40.0,,0.0,27.0,40.0,,,,,,
14074,forgequest,game?id=25795,10.5,40.0,,0.0,35.5,40.0,,,,,,
14075,darkecho,game?id=25899,3.0,60.0,4.0,40.0,5.5,50.0,,,,,,
14076,thelostvalley,game?id=26071,21.0,40.0,24.0,40.0,29.0,50.0,,,,,,
14077,mushroommentruffletrouble,game?id=26110,6.0,40.0,,0.0,,0.0,,,,,,
14079,lostconstellation,game?id=23229,1.0,50.0,1.0,40.0,1.0,50.0,,,,,,
14080,shiningresonance,game?id=23245,31.0,50.0,,0.0,,0.0,,,,,,
14081,theinterview,game?id=23248,15.0,40.0,,0.0,15.0,40.0,,,,,,
14082,virtuatennisworldtour,game?id=23279,8.0,40.0,,0.0,,0.0,,,,,,
14083,scoobydoounmasked,game?id=23281,5.5,50.0,7.5,50.0,9.0,40.0,,,,,,
14085,thetowerofdruaga,game?id=23364,2.0,40.0,,0.0,9.0,40.0,,,,,,
14086,ghostblade,game?id=23544,33.0,50.0,,0.0,,0.0,,,,,,
14087,strikers1945ii,game?id=23560,28.0,60.0,,0.0,,0.0,,,,,,
14088,fzeroclimax,game?id=23564,1.5,40.0,,0.0,,0.0,,,,,,
14089,earntodie,game?id=23724,1.0,50.0,,0.0,1.5,40.0,,,,,,
14090,millennium5thebattleofthemillennium,game?id=23766,,0.0,26.0,40.0,,0.0,,,,,,
14091,10000bullets,game?id=23801,4.5,50.0,13.0,40.0,,0.0,,,,,,
14092,interloper,game?id=23803,1.5,40.0,,0.0,,0.0,,,,,,
14093,disneyprincess,game?id=23893,2.5,40.0,3.0,40.0,,0.0,,,,,,
14094,kickfennick,game?id=23900,5.5,60.0,6.5,40.0,7.5,40.0,,,,,,
14095,spongebobheropants,game?id=24011,2.5,40.0,,0.0,7.0,50.0,,,,,,
14096,alienbreedtowerassault,game?id=24017,3.5,40.0,,0.0,,0.0,,,,,,
14097,superstardustultra,game?id=24048,1.0,40.0,3.5,50.0,7.0,40.0,,,,,,
14099,stonehearth,game?id=24210,23.5,40.0,,0.0,,0.0,,,,,,
